Ticker,Company,Sector
SLSTLQ.BO,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,Textiles
ZODIACLOTH.BO,ZODIAC CLOTHING CO.LTD.,Other Apparels & Accessories
SRMCL.BO,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,Textiles
SUPERSPIN.BO,SUPER SPINNING MILLS LTD.,Textiles
SEASONF.BO,SEASONS FURNISHINGS LTD.,Comm.Trading  & Distribution
UNITEDTE.BO,UNITED TEXTILES LTD.,Textiles
SILINV.BO,SIL INVESTMENTS LTD.,Other Financial Services
SURYALAXMI.BO,SURYALAKSHMI COTTON MILLS LTD.,Textiles
SAMTEX.BO,SAMTEX FASHIONS LTD.-$,Other Apparels & Accessories
CITYMAN.BO,CITYMAN LTD.,Other Apparels & Accessories
DHANROTO.BO,DHANALAXMI ROTO SPINNERS LTD.,Textiles
DAMOINDUS.BO,DAMODAR INDUSTRIES LTD.-$,Textiles
SANBLUE.BO,SANBLUE CORPORATION LTD.,Other Apparels & Accessories
UNIROYAL.BO,UNIROYAL INDUSTRIES LTD.,Textiles
TATIAGLOB.BO,TATIA GLOBAL VENNTURE LTD.,Other Apparels & Accessories
SUNILTX.BO,SUNIL INDUSTRIES LTD.,Comm.Trading  & Distribution
SRINACHA.BO,SRI NACHAMMAI COTTON MILLS LTD.-$,Textiles
SAMBANDAM.BO,SAMBANDAM SPINNING MILLS LTD.-$,Textiles
KANDAGIRI.BO,KANDAGIRI SPINNING MILLS LTD.-$,Textiles
KITEX.BO,KITEX GARMENTS LTD.,Other Apparels & Accessories
CRANEX.BO,CRANEX LTD.,Commercial Vehicles
BATLIBOI.BO,BATLIBOI LTD.-$,Industrial Machinery
AUSTENG.BO,AUSTIN ENGINEERING CO.LTD.,Industrial Machinery
UNIDT.BO,UNITED DRILLING TOOLS LTD.,Other Industrial Goods
FLUIDOM.BO,FLUIDOMAT LTD.,Other Elect.Equip./ Prod.
EMAINDIA.BO,EMA INDIA LTD.,Industrial Machinery
WINDMACHIN.BO,WINDSOR MACHINES LTD.,Industrial Machinery
SHANTIGEAR.BO,SHANTHI GEARS LTD.,Industrial Machinery
MIVENMACH.BO,MIVEN MACHINE TOOLS LTD.,Other Industrial Goods
HONDAPOWER.BO,Honda India Power Products Ltd,Industrial Machinery
HITECHGEAR.BO,The Hi-Tech Gears Ltd,Auto Parts & Equipment
ELGIEQUIP.BO,ELGI EQUIPMENTS LTD.,Industrial Machinery
UVDRHOR.BO,UNITED VAN DER HORST LTD.,Heavy Electrical Equipment
KLBRENG-B.BO,KILBURN ENGINEERING LTD.,Industrial Machinery
BIRLAPREC.BO,BIRLA PRECISION TECHNOLOGIES LTD.,Industrial Machinery
YUKEN.BO,YUKEN INDIA LTD.-$,Auto Parts & Equipment
TIMKEN.BO,TIMKEN INDIA LTD.,Industrial Machinery
VOITHPAPR.BO,VOITH PAPER FABRICS INDIA LTD.-$,Textiles
ARTSONEN.BO,ARTSON ENGINEERING LTD.,Industrial Machinery
SOLIMAC.BO,SOLITAIRE MACHINE TOOLS LTD.,Industrial Machinery
INDSILHYD.BO,INDSIL HYDRO POWER AND MANGANESE LTD.-$,Iron & Steel/Interm.Products
TMTIND-B1.BO,TMT (INDIA) LTD.,Industrial Machinery
ITL.BO,ITL INDUSTRIES LTD.-$,Industrial Machinery
FRONTSP.BO,FRONTIER SPRINGS LTD.,Auto Parts & Equipment
PRAJIND.BO,PRAJ INDUSTRIES LTD.,Construction & Engineering
RASANDIK.BO,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,Auto Parts & Equipment
YOGISUNG.BO,YOGI SUNG-WON (INDIA) LTD.,Other Financial Services
HLEGLAS.BO,HLE Glascoat Ltd,Industrial Machinery
GUJAPOLLO.BO,GUJARAT APOLLO INDUSTRIES LTD.,Commercial Vehicles
TANAA.BO,TANEJA AEROSPACE & AVIATION LTD.-$,Aerospace
CONART.BO,CONART ENGINEERS LTD.-$,Construction & Engineering
SHIVAGR.BO,SHIVAGRICO IMPLEMENTS LTD.,Industrial Machinery
MMFL.BO,M.M.FORGINGS LTD.-$,Other Industrial Products
IYKOTHITE.BO,IYKOT HITECH TOOLROOM LTD.,Other Industrial Goods
MAYURUNIQ.BO,MAYUR UNIQUOTERS LTD.-$,Other Apparels & Accessories
CENLUB.BO,CENLUB INDUSTRIES LTD.,Industrial Machinery
RAJOOENG.BO,RAJOO ENGINEERS LTD.-$,Industrial Machinery
JMCPROJECT.BO,JMC PROJECTS (INDIA) LTD.-$,Construction & Engineering
VJLAXMIE.BO,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,Industrial Machinery
AHMDSTE.BO,AHMEDABAD STEELCRAFT LTD.,Iron & Steel/Interm.Products
GET&D.BO,GE T&D India Ltd,Other Elect.Equip./ Prod.
RAMRAT.BO,RAM RATNA WIRES LTD.-$,Other Elect.Equip./ Prod.
JAYNECOIND.BO,JAYASWAL NECO INDUSTRIES LTD.,Iron & Steel/Interm.Products
KALPATPOWR.BO,KALPATARU POWER TRANSMISSION LTD.,Heavy Electrical Equipment
NMSRESRC.BO,NMS Resources Global Ltd,Comm.Trading  & Distribution
CHANDNI.BO,Chandni Textiles Engineering Ind. Ltd,Textiles
TIGLOB.BO,T & I GLOBAL LTD.,Industrial Machinery
CONTROLPR.BO,CONTROL PRINT LTD.-$,Containers & Packaging
BEMHY.BO,BEMCO HYDRAULICS LTD.,Other Industrial Goods
ANSALBU.BO,ANSAL BUILDWELL LTD.-$,Realty
WEIZMANIND.BO,WEIZMANN LTD.,Comm.Trading  & Distribution
BNRSEC.BO,B.N.RATHI SECURITIES LTD.,Other Financial Services
RISHITECH.BO,RISHI TECHTEX LTD.,Containers & Packaging
SINCLAIR.BO,SINCLAIRS HOTELS LTD.-$,Hotels
SAFARIND.BO,SAFARI INDUSTRIES (INDIA) LTD.,Other Apparels & Accessories
ZBINTXPP.BO,BINAYAK TEX PROCESSORS LTD.,Textiles
JJFINCOR.BO,J.J.FINANCE CORPORATION LTD.,Finance (including NBFCs)
COSMOFE.BO,COSMO FERRITES LTD.-$,Electronic Components
ZPPOLYSA.BO,PLANTER POLYSACKS LTD.,Containers & Packaging
FUTURSEC.BO,FUTURISTIC SECURITIES LTD.,Finance (including NBFCs)
SANCTRN.BO,SANCO TRANS LTD.,Transport Related Services
ADORMUL.BO,ADOR MULTIPRODUCTS LTD.,Personal Products
EIHAHOTELS.BO,EIH ASSOCIATED HOTELS LTD.-$,Hotels
MEDICAPQ.BO,MEDI-CAPS LTD.-$,Pharmaceuticals
OTCO.BO,OTCO INTERNATIONAL LTD.,Consulting Services
MORGANITE.BO,MORGANITE CRUCIBLE (INDIA) LTD.,Other Industrial Goods
SIPIND.BO,SIP INDUSTRIES LTD.,Other Agricultural Products
BAPACK.BO,B&A Packaging India Limited,Paper & Paper Products
ABAN.BO,ABAN OFFSHORE LTD.,Exploration & Production
KOKUYOCMLN.BO,KOKUYO CAMLIN LTD.-$,Non-Durable Household Prod.
SRMENERGY.BO,SRM ENERGY LTD.,Electric Utilities
BHARATSE.BO,BHARAT SEATS LTD.-$,Auto Parts & Equipment
CONTPTR.BO,CONTINENTAL PETROLEUMS LTD.,Oil Marketing & Distribution
NBFOOT.BO,NB FOOTWEAR LTD.,Footwear
MACPLASQ.BO,MACHINO PLASTICS LTD.-$,Plastic Products
PEARLPOLY.BO,PEARL POLYMERS LTD.,Plastic Products
VENKYS.BO,VENKY'S (INDIA) LTD.,Packaged Foods
ADVANIHOTR.BO,ADVANI HOTELS & RESORTS (INDIA) LTD.,Hotels
GVFILM.BO,GV FILMS LTD.,Movies & Entertainment
SUPERHOUSE.BO,SUPERHOUSE LTD.,Footwear
RAMAVISION.BO,RAMA VISION LTD.,Comm.Trading  & Distribution
TCPLPACK.BO,TCPL PACKAGING LTD.-$,Containers & Packaging
PURITY.BO,PURITY FLEX PACK LTD.,Paper & Paper Products
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Containers & Packaging
KOVAI.BO,KOVAI MEDICAL CENTER & HOSPITAL LTD.,Healthcare Services
ELDEHSG.BO,ELDECO HOUSING & INDUSTRIES LTD.,Realty
MICROSE.BO,MICROSE INDIA LTD.,Finance (including NBFCs)
STDSHOE.BO,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,Specialty Chemicals
DCMSHRIRAM.BO,DCM Shriram Limited,Sugar
DCMSRMIND.BO,DCM SHRIRAM INDUSTRIES LTD.-$,Sugar
MAWANASUG.BO,MAWANA SUGARS LTD.,Sugar
MINID.BO,MINI DIAMONDS (INDIA) LTD.,Other Apparels & Accessories
MAHAPEXLTD.BO,MAHA RASHTRA APEX CORPORATION LTD.,Finance (including NBFCs)
NILKAMAL.BO,NILKAMAL LTD.,Plastic Products
NAHARPOLY.BO,NAHAR POLYFILMS LTD.,Containers & Packaging
3MINDIA.BO,3M INDIA LTD.,Diversified
JCHAC.BO,Johnson Controls-Hitachi Air Conditioning India Ltd,Consumer Electronics
JMFINANCIL.BO,JM FINANCIAL LTD.-$,Holding Companies
ADCINDIA.BO,ADC India Communications Limited-$,Telecom Equipment
TNTELE.BO,TAMILNADU TELECOMMUNICATIONS LTD.,Telecom Cables
SUNRAJDI.BO,SUNRAJ DIAMOND EXPORTS LTD.,Other Apparels & Accessories
RIIL.BO,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Construction & Engineering
SHARP.BO,SHARP INDIA LTD.,Consumer Electronics
LINDEINDIA.BO,Linde India Limited,Industrial Gases
INDBNK.BO,IND BANK HOUSING LTD.,Housing Finance 
LOTUSCHO.BO,LOTUS CHOCOLATE CO.LTD.,Packaged Foods
PACIFICI.BO,PACIFIC INDUSTRIES LTD.,Construction Materials
CMMHOSP.BO,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,Healthcare Services
APMIN.BO,APM INDUSTRIES LTD.-$,Textiles
PRECWIRE.BO,PRECISION WIRES INDIA LTD.,Other Elect.Equip./ Prod.
KRYPTONQ.BO,KRYPTON INDUSTRIES LTD.,Diversified
MARBU.BO,MARTIN BURN LTD.,Realty
FEL.BO,Future Enterprises Ltd,Department Stores
INDTONER.BO,INDIAN TONERS & DEVELOPERS LTD.-$,Specialty Chemicals
KUNSTOFF.BO,KUNSTSTOFFE INDUSTRIES LTD.,Plastic Products
SCI.BO,SHIPPING CORPORATION OF INDIA LTD.,Shipping
SIKA.BO,SIKA INTERPLANT SYSTEMS LTD.,Defence
ITI.BO,ITI LTD.,Telecom Equipment
DREDGECORP.BO,DREDGING CORPORATION OF INDIA LTD.,Shipping
PHRMASI.BO,PHAARMASIA LTD.,Pharmaceuticals
PODDAR.BO,Poddar Housing and Development Ltd,Realty
NFL.BO,NATIONAL FERTILIZERS LTD.,Fertilizers
IPRINGLTD.BO,IP RINGS LTD.-$,Auto Parts & Equipment
PIIND.BO,PI Industries Ltd,Agrochemicals
PLASTIBLEN.BO,PLASTIBLENDS INDIA LTD.-$,Specialty Chemicals
REDEXPR.BO,REDEX PROTECH LTD.,Industrial Machinery
KKPLASTICK.BO,Kkalpana Plastick Limited,Plastic Products
WATERBASE.BO,WATERBASE LTD.,Other Food Products
FLEXFO.BO,FLEX FOODS LTD.-$,Other Agricultural Products
GOLKUNDIA.BO,GOLKUNDA DIAMONDS & JEWELLERY LTD.,Other Apparels & Accessories
APCOTEXIND.BO,APCOTEX INDUSTRIES LTD.,Other Industrial Goods
FORTISMLR.BO,Fortis Malar Hospitals Limited,Healthcare Services
MASTEK.BO,MASTEK LTD.,IT Software Products
EIMCOELECO.BO,EIMCO ELECON (INDIA) LTD.,Industrial Machinery
SAYAJIHOTL.BO,SAYAJI HOTELS LTD.,Hotels
JMGCORP.BO,JMG CORPORATION LTD.,Plastic Products
ASHIANA.BO,ASHIANA HOUSING LTD.-$,Realty
SVAMSOF.BO,SVAM SOFTWARE LTD.,IT Software Products
ECOBOAR.BO,ECOBOARD INDUSTRIES LTD.,Forest Products
DVL.BO,Dhunseri Ventures Ltd-$,Other Food Products
IOSYSTEM.BO,IO SYSTEM LTD.,Industrial Machinery
MAHEPC.BO,Mahindra EPC Irrigation Ltd,Plastic Products
SREINFRA.BO,SREI INFRASTRUCTURE FINANCE LTD.,Finance (including NBFCs)
MITSHI.BO,Mitshi India Ltd,Comm.Trading  & Distribution
SHUKJEW.BO,SHUKRA JEWELLERS LTD.,Other Apparels & Accessories
MAZDALTD.BO,MAZDA LTD.-$,Industrial Machinery
VICEROY.BO,VICEROY HOTELS LTD.,Hotels
SOVERDIA.BO,SOVEREIGN DIAMONDS LTD.,Other Apparels & Accessories
MENONBE.BO,MENON BEARINGS LTD.-$,Auto Parts & Equipment
MUKATPIP.BO,MUKAT PIPES LTD.-$,Iron & Steel Products
GUJRAFIA.BO,GUJARAT RAFFIA INDUSTRIES LTD.,Containers & Packaging
SIMPLEXINF.BO,SIMPLEX INFRASTRUCTURES LTD.,Construction & Engineering
INNOVTEC.BO,INNOVATIVE TECH PACK LTD.,Containers & Packaging
SUPTANERY.BO,Super Tannery Limited,Other Apparels & Accessories
AXTEL.BO,AXTEL INDUSTRIES LTD.,Industrial Machinery
PIFL.BO,Pacheli Industrial Finance Ltd,Finance (including NBFCs)
PRECISION.BO,PRECISION CONTAINEURS LTD.,Comm.Trading  & Distribution
VRWODAR.BO,V R WOODART LTD.,Auto Tyres & Rubber Products
APIL.BO,Avi Products India Ltd,Comm.Trading  & Distribution
POONAWALLA.BO,Poonawalla Fincorp Ltd,Finance (including NBFCs)
HINFLUR.BO,HINDUSTAN FLUOROCARBONS LTD.,Fibres & Plastics
KINGFA.BO,Kingfa Science & Technology (India) Ltd-$,Plastic Products
PATIDAR.BO,Patidar Buildcon Limited,Realty
RAMAPHO.BO,RAMA PHOSPHATES LTD.,Fertilizers
VENLONENT.BO,VENLON ENTERPRISES LTD.,Commodity Chemicals
POLYPLEX.BO,POLYPLEX CORPORATION LTD.,Containers & Packaging
ALBERTDA.BO,ALBERT DAVID LTD.-$,Pharmaceuticals
HARLETH.BO,HARYANA LEATHER CHEMICALS LTD.,Commodity Chemicals
ACRYSIL.BO,ACRYSIL LTD.,Houseware
KABRAEXTRU.BO,KABRA EXTRUSIONTECHNIK LTD.,Industrial Machinery
VINYLINDIA.BO,VINYL CHEMICALS (INDIA) LTD.,Commodity Chemicals
PCCOSMA.BO,PEE CEE COSMA SOPE LTD.,Household Products
TCMLMTD.BO,TCM LTD.,Commodity Chemicals
IOLCP.BO,IOL CHEMICALS & PHARMACEUTICALS LTD.,Pharmaceuticals
VINATIORGA.BO,VINATI ORGANICS LTD.-$,Commodity Chemicals
LACTOSE.BO,LACTOSE (INDIA) LTD.,Other Food Products
AARTIIND.BO,AARTI INDUSTRIES LTD.,Specialty Chemicals
WANBURY.BO,WANBURY LTD.,Pharmaceuticals
RESONANCE.BO,RESONANCE SPECIALTIES LTD.-$,Pharmaceuticals
GAEL.BO,GUJARAT AMBUJA EXPORTS LTD.,Other Agricultural Products
RCF.BO,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,Fertilizers
KOPRAN.BO,KOPRAN LTD.,Pharmaceuticals
AIMCOPEST.BO,AIMCO PESTICIDES LTD.,Agrochemicals
GUJTERC.BO,GUJARAT TERCE LABORATORIES LTD.,Pharmaceuticals
SEYAIND.BO,SEYA INDUSTRIES LTD.,Specialty Chemicals
JAYAGROGN.BO,JAYANT AGRO-ORGANICS LTD.,Specialty Chemicals
BCLIL.BO,BCL Industries Ltd-$,Edible Oils
SHHARICH.BO,SHREE HARI CHEMICALS EXPORT LTD.,Commodity Chemicals
INDOBORAX.BO,INDO BORAX & CHEMICALS LTD.-$,Commodity Chemicals
AARTIDRUGS.BO,AARTI DRUGS LTD.,Pharmaceuticals
BODALCHEM.BO,BODAL CHEMICALS LTD.,Specialty Chemicals
ORCHIDPHAR.BO,Orchid Pharma Ltd,Pharmaceuticals
VIMTALABS.BO,VIMTA LABS LTD.-$,Healthcare Services
BIOFILCHEM.BO,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,Pharmaceuticals
ISHITADR.BO,ISHITA DRUGS & INDUSTRIES LTD.,Pharmaceuticals
MARKSANS.BO,MARKSANS PHARMA LTD.,Pharmaceuticals
UNIVSTAR.BO,UNIVERSAL STARCH-CHEM ALLIED LTD.,Commodity Chemicals
AREYDRG.BO,AAREY DRUGS & PHARMACEUTICALS LTD.,Pharmaceuticals
NORRIS.BO,NORRIS MEDICINES LTD.,Comm.Trading  & Distribution
ASINPET.BO,ASIAN PETROPRODUCTS & EXPORTS LTD.,Commodity Chemicals
CAMEXLTD.BO,CAMEX LTD.,Commodity Chemicals
EVEXIA.BO,Evexia Lifecare Ltd,Edible Oils
INDOEURO.BO,INDO EURO INDCHEM LTD.,Specialty Chemicals
SYNCOMF.BO,SYNCOM FORMULATIONS (INDIA) LTD.-$,Pharmaceuticals
RIDDHI.BO,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Commodity Chemicals
SVCIND.BO,SVC INDUSTRIES Ltd,Commodity Chemicals
IPCALAB.BO,IPCA LABORATORIES LTD.,Pharmaceuticals
KILITCH.BO,KILITCH DRUGS (INDIA) LTD.,Pharmaceuticals
RAAJMEDI.BO,RAAJ MEDISAFE INDIA LTD.,Medical Equipment
CORALAB.BO,CORAL LABORATORIES LTD.,Pharmaceuticals
TULASEEBIOE.BO,TULASEE BIO-ETHANOL LTD.,Commodity Chemicals
BACPHAR.BO,BACIL PHARMA LTD.,Pharmaceuticals
KREBSBIO.BO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Pharmaceuticals
KMCSHIL.BO,KMC SPECIALITY HOSPITALS (INDIA) LTD.,Healthcare Services
LAFFANSQ.BO,LAFFANS PETROCHEMICALS LTD.-$,Commodity Chemicals
BHASKAGR.BO,BHASKAR AGROCHEMICALS LTD.,Agrochemicals
SUKHJITS.BO,SUKHJIT STARCH & CHEMICALS LTD.-$,Other Agricultural Products
NEULANDLAB.BO,NEULAND LABORATORIES LTD.,Pharmaceuticals
GAYATRIBI.BO,GAYATRI BIOORGANICS LTD.,Commodity Chemicals
PODARPIGQ.BO,PODDAR PIGMENTS LTD.-$,Specialty Chemicals
PHARMAID.BO,PHARMAIDS PHARMACEUTICALS LTD.,Pharmaceuticals
VIVIDIND.BO,VIVID GLOBAL INDUSTRIES LTD.,Commodity Chemicals
PRIYALT.BO,PRIYA LTD.-$,Comm.Trading  & Distribution
TIRUSTA.BO,TIRUPATI STARCH & CHEMICALS LTD.,Other Food Products
HEMORGANIC.BO,Hemo Organic Limited,Comm.Trading  & Distribution
JDORGOCHEM.BO,JD ORGOCHEM LTD.,Specialty Chemicals
ASHOKALC.BO,ASHOK ALCO-CHEM LTD.,Commodity Chemicals
AKSCHEM.BO,AKSHARCHEM (INDIA) LTD.-$,Specialty Chemicals
KAMRLAB.BO,KAMRON LABORATORIES LTD.,Pharmaceuticals
BERLDRG.BO,BERYL DRUGS LTD.,Pharmaceuticals
INDXTRA.BO,IEL Ltd,Other Food Products
ISTRNETWK.BO,iStreet Network Limited,Internet & Catalogue Retail
GAGAN.BO,GAGAN GASES LTD.,Integrated Oil & Gas
PARKERAC.BO,PARKER AGROCHEM EXPORTS LTD.-$,Comm.Trading  & Distribution
SHUKRAPHAR.BO,Shukra Pharmaceuticals Ltd,Pharmaceuticals
ALUFLUOR.BO,ALUFLUORIDE LTD.,Commodity Chemicals
SSORGS.BO,SS ORGANICS LTD.,Pharmaceuticals
ARCHITORG.BO,ARCHIT ORGANOSYS LTD.,Commodity Chemicals
SIKOZY.BO,Sikozy Realtors Limited,Realty
INDOAMIN.BO,INDO AMINES LTD.-$,Commodity Chemicals
INDSWFTLTD.BO,IND-SWIFT LTD.,Pharmaceuticals
NATCAPSUQ.BO,NATURAL CAPSULES LTD.,Pharmaceuticals
WELCURE.BO,WELCURE DRUGS & PHARMACEUTICALS LTD.,Pharmaceuticals
BIBCL.BO,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,Pharmaceuticals
SOTL.BO,SAVITA OIL TECHNOLOGIES LTD.,Refineries/ Petro-Products
HESTERBIO.BO,HESTER BIOSCIENCES LTD.,Pharmaceuticals
KABSON.BO,KABSONS INDUSTRIES LTD.,Comm.Trading  & Distribution
BASANTGL.BO,BASANT AGRO TECH (INDIA) LTD.-$,Fertilizers
PARENTLD.BO,PARENTERAL DRUGS (INDIA) LTD.-$,Pharmaceuticals
SANDUPHQ.BO,SANDU PHARMACEUTICALS LTD.,Pharmaceuticals
NACLIND.BO,NACL Industries Ltd,Agrochemicals
VISTAPH.BO,VISTA PHARMACEUTICALS LTD.,Pharmaceuticals
SUNPHARMA.BO,SUN PHARMACEUTICAL INDUSTRIES LTD.,Pharmaceuticals
TITANBIO.BO,TITAN BIOTECH LTD.,Specialty Chemicals
BIJHANS.BO,BIJOY HANS LTD.,Comm.Trading  & Distribution
SDL.BO,Span Divergent Ltd-$,Pharmaceuticals
JENBURPH.BO,JENBURKT PHARMACEUTICALS LTD.,Pharmaceuticals
HIKAL.BO,HIKAL LTD.,Pharmaceuticals
CAPPL.BO,CAPLIN POINT LABORATORIES LTD.,Pharmaceuticals
FISCHER.BO,FISCHER CHEMIC LTD.,Commodity Chemicals
LINKPH.BO,LINK PHARMA CHEM LTD.,Commodity Chemicals
DECIPHER.BO,Decipher Labs Ltd,Pharmaceuticals
EMMESSA.BO,EMMESSAR BIOTECH & NUTRITION LTD.,Commodity Chemicals
NGLFINE.BO,NGL FINE-CHEM LTD.,Pharmaceuticals
EVERESTO.BO,EVEREST ORGANICS LTD.,Pharmaceuticals
AUROPHARMA.BO,AUROBINDO PHARMA LTD.,Pharmaceuticals
PHYTO.BO,PHYTO CHEM (INDIA) LTD.,Agrochemicals
NATCOPHARM.BO,NATCO PHARMA LTD.,Pharmaceuticals
DYNAMIND.BO,DYNAMIC INDUSTRIES LTD.-$,Specialty Chemicals
PANAMAPET.BO,PANAMA PETROCHEM LTD.,Refineries/ Petro-Products
BALPHARMA.BO,BAL PHARMA LTD.,Pharmaceuticals
BDH.BO,BDH INDUSTRIES LTD.,Pharmaceuticals
JAUSPOL.BO,JAUSS POLYMERS LTD.,Containers & Packaging
GLOBUSCON.BO,Globus Constructors & Developers Limited,Textiles
CUBEXTUB.BO,CUBEX TUBINGS LTD.,Copper
POLYCHMP.BO,POLYMECHPLAST MACHINES LTD.,Industrial Machinery
STELLANT.BO,STELLANT SECURITIES (INDIA) LTD.,Other Financial Services
GALXBRG.BO,GALAXY BEARINGS LTD.,Other Industrial Goods
SCAGRO.BO,SC Agrotech Ltd,Packaged Foods
SATHAISPAT.BO,SATHAVAHANA ISPAT LTD.,Iron & Steel/Interm.Products
RALEGRA.BO,RAVILEELA GRANITES LTD.,Construction Materials
UNRYLMA.BO,UNIROYAL MARINE EXPORTS LTD.,Packaged Foods
KARANWO.BO,KARAN WOO-SIN LTD.,Other Apparels & Accessories
SHERVANI.BO,SHERVANI INDUSTRIAL SYNDICATE LTD.,Non-Durable Household Prod.
ARHNTTO.BO,ARIHANT TOURNESOL LTD.,Comm.Trading  & Distribution
SUPERTEX.BO,SUPERTEX INDUSTRIES LTD.,Textiles
SHETR.BO,SHETRON LTD.,Containers & Packaging
TRABI.BO,TRANSGENE BIOTEK LTD.,Healthcare Services
MPL.BO,MPL Plastics Limited,Containers & Packaging
NIKHILAD.BO,NIKHIL ADHESIVES LTD.-$,Comm.Trading  & Distribution
SPENTA.BO,SPENTA INTERNATIONAL LTD.,Other Apparels & Accessories
MULTIBASE.BO,MULTIBASE INDIA LTD.,Auto Tyres & Rubber Products
ANDREWYU.BO,ANDREW YULE & COMPANY LTD.,Tea & Coffee
LUDLOWJUT.BO,LUDLOW JUTE & SPECIALITIES LTD.,Jute & Jute Products
ASHRAM.BO,ASHRAM ONLINE.COM LTD.,Healthcare Services
ROYALCU.BO,ROYAL CUSHION VINYL PRODUCTS LTD.-$,Furniture-Furnishing-Paints
NOGMIND.BO,NEOGEM INDIA LTD.,Other Apparels & Accessories
SURJIND.BO,SURAJ INDUSTRIES LTD.,Edible Oils
HITECHCORP.BO,Hitech Corporation Ltd-$,Containers & Packaging
BLOOM.BO,BLOOM DEKOR LTD.-$,Plastic Products
FILATEX.BO,FILATEX INDIA LTD.-$,Textiles
STDSFAC.BO,STANDARD SURFACTANTS LTD.,Commodity Chemicals
MERCATOR.BO,MERCATOR LTD.-$,Shipping
MORGAN.BO,MORGAN VENTURES LTD.,Finance (including NBFCs)
AMRAPLIN.BO,AMRAPALI INDUSTRIES LTD.,Comm.Trading  & Distribution
PREMEXPLQ.BO,PREMIER EXPLOSIVES LTD.,Specialty Chemicals
MIDEASTP.BO,MID EAST PORTFOLIO MANAGEMENT LTD.,Other Financial Services
MOLDTEK.BO,MOLD-TEK TECHNOLOGIES LTD.,BPO/KPO
CRSTCHM.BO,CRESTCHEM LTD.,Specialty Chemicals
MPHASIS.BO,MPHASIS LTD.,IT Consulting & Software
MEDINOV.BO,MEDINOVA DIAGNOSTIC SERVICES LTD.,Healthcare Services
DIVSHKT.BO,DIVYASHAKTI GRANITES LTD.,Construction Materials
ORIENTLTD.BO,ORIENT PRESS LTD.,Containers & Packaging
SHREYASI.BO,SHREYAS INTERMEDIATES LTD.,Commodity Chemicals
PARTIND.BO,Parth Industries Limited,Auto Parts & Equipment
DUROPACK.BO,DUROPACK LTD.,Plastic Products
SWARNSAR.BO,Swarnsarita Gems Ltd,Other Apparels & Accessories
GANESHHOUC.BO,GANESH HOUSING CORPORATION LTD.-$,Realty
NMDC.BO,NMDC LTD.,Mining
CINDHO.BO,CINDRELLA HOTELS LTD.-$,Hotels
PATINTLOG.BO,PATEL INTEGRATED LOGISTICS LTD.-$,Surface Transportation
ALPHAGEO.BO,ALPHAGEO (INDIA) LTD.-$,Oil Equipment & Services
RPIL.BO,RITESH PROPERTIES & INDUSTRIES LTD.,Other Apparels & Accessories
KKALPANAIND.BO,Kkalpana Industries (India) Ltd,Plastic Products
OKPLA.BO,OK PLAY INDIA LTD.,Gift Articles-Toys & Cards 
KRITIIND.BO,KRITI INDUSTRIES (INDIA) LTD.-$,Plastic Products
WELTI.BO,WELTERMAN INTERNATIONAL LTD.,Footwear
ASMTEC.BO,ASM TECHNOLOGIES LTD.,IT Consulting & Software
PERFEPA.BO,PERFECTPAC LTD.,Paper & Paper Products
VISIONCINE.BO,VISION CINEMAS LTD.,Advertising & Media
INDRANIB.BO,INDRAYANI BIOTECH LTD.,Other Agricultural Products
EUROLED.BO,EURO LEDER FASHION LTD.,Other Apparels & Accessories
WINSOMBR.BO,WINSOME BREWERIES LTD.,Breweries & Distilleries
ELEFLOR.BO,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,Other Agricultural Products
SAENTER.BO,SOUTH ASIAN ENTERPRISES LTD.,Other Leisure Facilities
SKYIND.BO,SKY INDUSTRIES LTD.-$,Textiles
PHOENXINTL.BO,PHOENIX INTERNATIONAL LTD.,Other Apparels & Accessories
AARVINFRA.BO,AARV Infratel Ltd,Textiles
RISHIROOP.BO,Rishiroop Ltd,Other Industrial Products
PROMACT.BO,Promact Impex Ltd,Containers & Packaging
STRGRENWO.BO,STERLING GREEN WOODS LTD.,Hotels
DOLPHMED.BO,DOLPHIN MEDICAL SERVICES LTD.,Healthcare Services
SYSTMTXC.BO,SYSTEMATIX CORPORATE SERVICES LTD.,Other Financial Services
ALPINEHOU.BO,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,Realty
SANGHIIND.BO,SANGHI INDUSTRIES LTD.,Cement & Cement Products
WWALUM.BO,Worldwide Aluminium Ltd,Comm.Trading  & Distribution
